geneA	geneA.ncbi-id	geneA.ensembl-id	geneB	geneB.ncbi-id	geneB.ensembl-id	geneA.perturbation	geneB.perturbation	assay	cell.line	cellosaurus.id	pmid
VHL	NCBIGene:7428	ENSG00000134086	ERBB3	NCBIGene:2065	ENSG00000065361	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	ERBB3	NCBIGene:2065	ENSG00000065361	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	ERBB3	NCBIGene:2065	ENSG00000065361	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	ERBB3	NCBIGene:2065	ENSG00000065361	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	ERBB4	NCBIGene:2066	ENSG00000178568	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	ERBB4	NCBIGene:2066	ENSG00000178568	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	TSSK2	NCBIGene:23617	ENSG00000206203	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	TSSK2	NCBIGene:23617	ENSG00000206203	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	FER	NCBIGene:2241	ENSG00000151422	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	FER	NCBIGene:2241	ENSG00000151422	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	STK11	NCBIGene:6794	ENSG00000118046	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	STK11	NCBIGene:6794	ENSG00000118046	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	SRPK2	NCBIGene:6733	ENSG00000135250	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	SRPK2	NCBIGene:6733	ENSG00000135250	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	KALRN	NCBIGene:8997	ENSG00000160145	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	KALRN	NCBIGene:8997	ENSG00000160145	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	SGK2	NCBIGene:10110	ENSG00000101049	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	SGK2	NCBIGene:10110	ENSG00000101049	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CAMK1G	NCBIGene:57172	ENSG00000008118	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CAMK1G	NCBIGene:57172	ENSG00000008118	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	PKD2	NCBIGene:5311	ENSG00000118762	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	PKD2	NCBIGene:5311	ENSG00000118762	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	PKD2	NCBIGene:5311	ENSG00000118762	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	PKD2	NCBIGene:5311	ENSG00000118762	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	MET	NCBIGene:4233	ENSG00000105976	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	MET	NCBIGene:4233	ENSG00000105976	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK3	NCBIGene:1018	ENSG00000250506	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK3	NCBIGene:1018	ENSG00000250506	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK4	NCBIGene:1019	ENSG00000135446	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK4	NCBIGene:1019	ENSG00000135446	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK6	NCBIGene:1021	ENSG00000105810	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK6	NCBIGene:1021	ENSG00000105810	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK7	NCBIGene:1022	ENSG00000134058	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK7	NCBIGene:1022	ENSG00000134058	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK9	NCBIGene:1025	ENSG00000136807	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK9	NCBIGene:1025	ENSG00000136807	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK9	NCBIGene:1025	ENSG00000136807	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK9	NCBIGene:1025	ENSG00000136807	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK16	NCBIGene:5127	ENSG00000102225	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK16	NCBIGene:5127	ENSG00000102225	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	ACVR1B	NCBIGene:91	ENSG00000135503	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	ACVR1B	NCBIGene:91	ENSG00000135503	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	LATS2	NCBIGene:26524	ENSG00000150457	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	LATS2	NCBIGene:26524	ENSG00000150457	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	MAP2K1	NCBIGene:5604	ENSG00000169032	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	MAP2K1	NCBIGene:5604	ENSG00000169032	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	PRKG1	NCBIGene:5592	ENSG00000185532	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	PRKG1	NCBIGene:5592	ENSG00000185532	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	COQ8B	NCBIGene:79934	ENSG00000123815	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	COQ8B	NCBIGene:79934	ENSG00000123815	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK19	NCBIGene:23097	ENSG00000155111	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK19	NCBIGene:23097	ENSG00000155111	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	FYN	NCBIGene:2534	ENSG00000010810	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	FYN	NCBIGene:2534	ENSG00000010810	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CAMKV	NCBIGene:79012	ENSG00000164076	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CAMKV	NCBIGene:79012	ENSG00000164076	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	ULK4	NCBIGene:54986	ENSG00000168038	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	ULK4	NCBIGene:54986	ENSG00000168038	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	PKN1	NCBIGene:5585	ENSG00000123143	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	PKN1	NCBIGene:5585	ENSG00000123143	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	INSRR	NCBIGene:3645	ENSG00000027644	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	INSRR	NCBIGene:3645	ENSG00000027644	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CAMK2A	NCBIGene:815	ENSG00000070808	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CAMK2A	NCBIGene:815	ENSG00000070808	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	AAK1	NCBIGene:22848	ENSG00000115977	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	AAK1	NCBIGene:22848	ENSG00000115977	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	SLK	NCBIGene:9748	ENSG00000065613	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	SLK	NCBIGene:9748	ENSG00000065613	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	SLK	NCBIGene:9748	ENSG00000065613	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	SLK	NCBIGene:9748	ENSG00000065613	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	PDIK1L	NCBIGene:149420	ENSG00000175087	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	PDIK1L	NCBIGene:149420	ENSG00000175087	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK10	NCBIGene:8558	ENSG00000185324	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK10	NCBIGene:8558	ENSG00000185324	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK10	NCBIGene:8558	ENSG00000185324	lof_mutation	shRNA	differential viability assay	RCC4	CVCL_0498	18948595
VHL	NCBIGene:7428	ENSG00000134086	CDK10	NCBIGene:8558	ENSG00000185324	lof_mutation	shRNA	differential viability assay	786-0	CVCL_1051	18948595
ARPC2	NCBIGene:10109	ENSG00000163466	TMEM165	NCBIGene:55858	ENSG00000134851	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
ATP2C1	NCBIGene:27032	ENSG00000017260	TMEM165	NCBIGene:55858	ENSG00000134851	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
CLASP2	NCBIGene:23122	ENSG00000163539	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
CLEC16A	NCBIGene:23274	ENSG00000038532	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
CNIH1	NCBIGene:10175	ENSG00000100528	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG3	NCBIGene:83548	ENSG00000136152	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG3	NCBIGene:83548	ENSG00000136152	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG3	NCBIGene:83548	ENSG00000136152	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG3	NCBIGene:83548	ENSG00000136152	RAB1B	NCBIGene:81876	ENSG00000174903	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG3	NCBIGene:83548	ENSG00000136152	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG5	NCBIGene:10466	ENSG00000164597	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG5	NCBIGene:10466	ENSG00000164597	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG5	NCBIGene:10466	ENSG00000164597	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG6	NCBIGene:57511	ENSG00000133103	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG6	NCBIGene:57511	ENSG00000133103	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG7	NCBIGene:91949	ENSG00000168434	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG7	NCBIGene:91949	ENSG00000168434	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG7	NCBIGene:91949	ENSG00000168434	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG7	NCBIGene:91949	ENSG00000168434	RAB1B	NCBIGene:81876	ENSG00000174903	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG8	NCBIGene:84342	ENSG00000213380	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
COG8	NCBIGene:84342	ENSG00000213380	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
CERT1	NCBIGene:10087	ENSG00000113163	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
EXOC2	NCBIGene:55770	ENSG00000112685	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
EXOC4	NCBIGene:60412	ENSG00000131558	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
FBXO8	NCBIGene:26269	ENSG00000164117	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
IER3IP1	NCBIGene:51124	ENSG00000134049	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
IST1	NCBIGene:9798	ENSG00000182149	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RIC1	NCBIGene:57589	ENSG00000107036	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RIC1	NCBIGene:57589	ENSG00000107036	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RIC1	NCBIGene:57589	ENSG00000107036	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RIC1	NCBIGene:57589	ENSG00000107036	RAB1B	NCBIGene:81876	ENSG00000174903	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RIC1	NCBIGene:57589	ENSG00000107036	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
MARCHF6	NCBIGene:10299	ENSG00000145495	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
NAA30	NCBIGene:122830	ENSG00000139977	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
PI4KB	NCBIGene:5298	ENSG00000143393	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
PIKFYVE	NCBIGene:200576	ENSG00000115020	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
PPP2R2A	NCBIGene:5520	ENSG00000221914	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
PTPN23	NCBIGene:25930	ENSG00000076201	ARMH3	NCBIGene:79591	ENSG00000120029	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB10	NCBIGene:10890	ENSG00000084733	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB18	NCBIGene:22931	ENSG00000099246	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB18	NCBIGene:22931	ENSG00000099246	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB18	NCBIGene:22931	ENSG00000099246	RAB1B	NCBIGene:81876	ENSG00000174903	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB18	NCBIGene:22931	ENSG00000099246	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB2A	NCBIGene:5862	ENSG00000104388	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
RAB6A	NCBIGene:5870	ENSG00000175582	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SEC23IP	NCBIGene:11196	ENSG00000107651	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SEC23IP	NCBIGene:11196	ENSG00000107651	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SEC23IP	NCBIGene:11196	ENSG00000107651	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SEC24A	NCBIGene:10802	ENSG00000113615	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SGMS1	NCBIGene:259230	ENSG00000198964	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SGMS2	NCBIGene:166929	ENSG00000164023	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SLC35A2	NCBIGene:7355	ENSG00000102100	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SLMAP	NCBIGene:7871	ENSG00000163681	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SNAP23	NCBIGene:8773	ENSG00000092531	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SPTLC1	NCBIGene:10558	ENSG00000090054	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SPTLC2	NCBIGene:9517	ENSG00000100596	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SPTSSA	NCBIGene:171546	ENSG00000165389	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
SYPL1	NCBIGene:6856	ENSG00000008282	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TM9SF2	NCBIGene:9375	ENSG00000125304	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TMED10	NCBIGene:10972	ENSG00000170348	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TMED10	NCBIGene:10972	ENSG00000170348	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TMED2	NCBIGene:10959	ENSG00000086598	RAB1A	NCBIGene:5861	ENSG00000138069	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TMED2	NCBIGene:10959	ENSG00000086598	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TMEM167A	NCBIGene:153339	ENSG00000174695	EIPR1	NCBIGene:7260	ENSG00000032389	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TRAPPC11	NCBIGene:60684	ENSG00000168538	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
TRAPPC12	NCBIGene:51112	ENSG00000171853	PTAR1	NCBIGene:375743	ENSG00000188647	knockout	knockout	proportions.of.sense.and.antisense.insertions	HAP1	CVCL_Y019	26472760
